,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_RF__max_depth,param_RF__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
38,7.19079818725586,0.3353816273688531,1.1614015102386475,0.20338004736296966,6,90,"{'RF__max_depth': 6, 'RF__n_estimators': 90}",0.512093023255814,0.5141926477431363,0.536063285248953,0.5137273150302466,0.5104699860400186,0.5173092514636337,0.009468282408494712,25
39,7.217802476882935,0.37398336809086674,1.2543962955474854,0.21082208107737693,6,100,"{'RF__max_depth': 6, 'RF__n_estimators': 100}",0.5148837209302326,0.5127966496044672,0.5258259655653792,0.4993020009306654,0.5160539785946953,0.513772463125088,0.008509684083124329,28
40,5.11940016746521,0.3031135026053785,1.08819899559021,0.2193478317036147,7,10,"{'RF__max_depth': 7, 'RF__n_estimators': 10}",0.47348837209302325,0.46067938576081896,0.4718473708701722,0.44858073522568637,0.4374127501163332,0.45840172281320674,0.01378817579472517,69
41,5.427602291107178,0.11823477526981048,1.1337976932525635,0.214066311760529,7,20,"{'RF__max_depth': 7, 'RF__n_estimators': 20}",0.48697674418604653,0.4783620288506282,0.5155886458818055,0.4839460214053048,0.467194043741275,0.486413496813012,0.01607363380448359,51
42,5.931197690963745,0.24430584699446994,1.0868001937866212,0.19252337214086637,7,30,"{'RF__max_depth': 7, 'RF__n_estimators': 30}",0.5106976744186047,0.511400651465798,0.4816193578408562,0.4923220102373197,0.5044206607724523,0.5000920709470063,0.01149534237122215,40
43,6.29980502128601,0.27565910655768433,1.141997766494751,0.20518122193320498,7,40,"{'RF__max_depth': 7, 'RF__n_estimators': 40}",0.5055813953488372,0.498371335504886,0.49464867380176825,0.49790600279199626,0.5020939972080037,0.4997202809310983,0.003763499674087042,41
44,6.746812772750855,0.43092365536675475,1.1491893768310546,0.20322648715437905,7,50,"{'RF__max_depth': 7, 'RF__n_estimators': 50}",0.5209302325581395,0.5146579804560261,0.5197766402978129,0.5137273150302466,0.5039553280595626,0.5146094992803575,0.006015695792519504,27
45,7.052198886871338,0.3826471429188325,1.1312018871307372,0.2295728947733781,7,60,"{'RF__max_depth': 7, 'RF__n_estimators': 60}",0.5027906976744186,0.5100046533271289,0.5290832945556072,0.5086086551884598,0.5104699860400186,0.5121914573571267,0.008880208255362534,30
46,7.775200223922729,0.4909958721867634,1.1995992183685302,0.2544451650914437,7,70,"{'RF__max_depth': 7, 'RF__n_estimators': 70}",0.5251162790697674,0.5244299674267101,0.536063285248953,0.5086086551884598,0.5304792926942764,0.5249394959256334,0.00918058024202894,19
47,7.840399646759034,0.7543824503616118,1.1445992946624757,0.2329679550263853,7,80,"{'RF__max_depth': 7, 'RF__n_estimators': 80}",0.5227906976744187,0.5253606328524896,0.5323406235458352,0.5230339692880409,0.532805956258725,0.5272663759239019,0.0044274542932269305,15
48,8.157200479507447,0.6642340080619554,1.2354033946990968,0.2128541405863103,7,90,"{'RF__max_depth': 7, 'RF__n_estimators': 90}",0.5046511627906977,0.5355979525360632,0.5309446254071661,0.5179153094462541,0.5216379711493718,0.5221494042659105,0.010794414694624353,22
49,8.99200005531311,0.5367953086772564,1.168199634552002,0.20862332274157447,7,100,"{'RF__max_depth': 7, 'RF__n_estimators': 100}",0.5051162790697674,0.5342019543973942,0.5276872964169381,0.5146579804560261,0.532805956258725,0.5228938933197701,0.011251415727934876,21
50,5.328000545501709,0.21085715054228044,1.082003402709961,0.2051704414598764,8,10,"{'RF__max_depth': 8, 'RF__n_estimators': 10}",0.4637209302325581,0.49092601209865055,0.43415542112610517,0.4495114006514658,0.5155886458818055,0.47078048199811706,0.029179513738232986,64
51,5.833400630950928,0.30619097733596773,1.0771998405456542,0.1900172370203141,8,20,"{'RF__max_depth': 8, 'RF__n_estimators': 20}",0.4841860465116279,0.5155886458818055,0.4839460214053048,0.48022335970218705,0.49976733364355513,0.4927422814288961,0.013256051258918907,47
52,6.59660062789917,0.4759768155589017,1.1355985641479491,0.19040431738878275,8,30,"{'RF__max_depth': 8, 'RF__n_estimators': 30}",0.4841860465116279,0.5104699860400186,0.5272219637040484,0.48859934853420195,0.49697533736621685,0.5014905364312228,0.015676428063458238,38
53,7.0484003067016605,0.5735937143180371,1.1212309360504151,0.17992272990704633,8,40,"{'RF__max_depth': 8, 'RF__n_estimators': 40}",0.4925581395348837,0.4993020009306654,0.5202419730107026,0.5123313168915775,0.5132619823173569,0.5075390825370373,0.010093152976291994,35
54,7.6450001239776615,0.454446610509516,1.1420011043548584,0.195670230105859,8,50,"{'RF__max_depth': 8, 'RF__n_estimators': 50}",0.5134883720930232,0.5374592833876222,0.5127966496044672,0.501628664495114,0.5123313168915775,0.5155408572943608,0.011798398466175431,26
55,8.26880145072937,0.7044012211368131,1.1483984470367432,0.19858449133236553,8,60,"{'RF__max_depth': 8, 'RF__n_estimators': 60}",0.512093023255814,0.5355979525360632,0.5388552815262913,0.5234993020009306,0.5337366216845044,0.5287564362007207,0.009786746763828466,14
56,8.641801071166991,0.7363203109259927,1.1923998832702636,0.19651467381997142,8,70,"{'RF__max_depth': 8, 'RF__n_estimators': 70}",0.5190697674418605,0.5086086551884598,0.5365286179618427,0.5397859469520707,0.5281526291298279,0.5264291233348123,0.011446433551143428,17
